Timestamp,Milliseconds,X,Y,Z
23-05-2020 07:46,1,-0.5029602,-0.30638123,-0.002258301
23-05-2020 07:46,12,-0.26275635,-0.09439087,0.036621094
23-05-2020 07:46,22,0.19903564,0.24809265,0.095214844
23-05-2020 07:46,31,0.28746033,0.28536987,0.09094238
23-05-2020 07:46,42,0.2544403,0.24809265,0.05419922
23-05-2020 07:46,51,0.14524841,0.1852417,0.03289795
23-05-2020 07:46,62,-0.07420349,0.0680542,0.029693604
23-05-2020 07:46,71,-0.20628357,-0.001190186,0.045669556
23-05-2020 07:46,82,-0.31974792,-0.049118042,0.080825806
23-05-2020 07:46,91,-0.32080078,-0.03793335,0.09840393
23-05-2020 07:46,102,-0.23239136,0.027038574,0.102127075
23-05-2020 07:46,111,-0.13757324,0.08509827,0.0920105
23-05-2020 07:46,122,-0.041168213,0.13729858,0.07817078
23-05-2020 07:46,131,0.06109619,0.19003296,0.06271362
23-05-2020 07:46,141,0.06854248,0.20600891,0.06059265
23-05-2020 07:46,152,0.025939941,0.18310547,0.06378174
23-05-2020 07:46,161,-0.05555725,0.118652344,0.06378174
23-05-2020 07:46,172,-0.10508728,0.082977295,0.061645508
23-05-2020 07:46,181,-0.1487732,0.053146362,0.055786133
23-05-2020 07:46,192,-0.15142822,0.057403564,0.053131104
23-05-2020 07:46,201,-0.12159729,0.106933594,0.047805786
23-05-2020 07:46,212,-0.094436646,0.14741516,0.04194641
23-05-2020 07:46,221,-0.06567383,0.1772461,0.038223267
23-05-2020 07:46,232,-0.02998352,0.19482422,0.031295776
23-05-2020 07:46,241,-0.031051636,0.19268799,0.016906738
23-05-2020 07:46,252,-0.05342102,0.17991638,0.004653931
23-05-2020 07:46,261,-0.11148071,0.15167236,-0.001724243
23-05-2020 07:46,273,-0.1530304,0.13304138,0.010513306
23-05-2020 07:46,281,-0.1892395,0.1191864,0.033950806
23-05-2020 07:46,291,-0.23292542,0.10321045,0.06538391
23-05-2020 07:46,301,-0.24996948,0.09841919,0.073898315
23-05-2020 07:46,311,-0.2584839,0.09841919,0.083496094
23-05-2020 07:46,321,-0.22918701,0.0723114,0.08668518
23-05-2020 07:46,332,-0.18444824,0.059539795,0.07710266
23-05-2020 07:46,341,-0.094436646,0.07923889,0.062179565
23-05-2020 07:46,352,-0.038513184,0.10853577,0.047805786
23-05-2020 07:46,361,0.005691528,0.14848328,0.040878296
