Timestamp,Milliseconds,centimeters
2020-05-25 21:26:55,2,5.000305
2020-05-25 21:26:55,101,5.000305
2020-05-25 21:26:55,201,5.000305
2020-05-25 21:26:56,301,5.000305
2020-05-25 21:26:56,402,5.000305
2020-05-25 21:26:56,501,5.000305
2020-05-25 21:26:56,601,5.000305
2020-05-25 21:26:56,702,5.000305
2020-05-25 21:26:56,801,5.000305
2020-05-25 21:26:56,901,5.000305
2020-05-25 21:26:56,1001,5.000305
2020-05-25 21:26:56,1101,5.000305
2020-05-25 21:26:56,1202,5.000305
2020-05-25 21:26:57,1301,5.000305
2020-05-25 21:26:57,1401,5.000305
2020-05-25 21:26:57,1502,5.000305
2020-05-25 21:26:57,1601,5.000305
2020-05-25 21:26:57,1702,5.000305
2020-05-25 21:26:57,1801,5.000305
2020-05-25 21:26:57,1901,5.000305
2020-05-25 21:26:57,2002,5.000305
2020-05-25 21:26:57,2101,5.000305
2020-05-25 21:26:57,2202,5.000305
2020-05-25 21:26:58,2301,5.000305
2020-05-25 21:26:58,2401,5.000305
2020-05-25 21:26:58,2502,5.000305
2020-05-25 21:26:58,2601,5.000305
2020-05-25 21:26:58,2701,5.000305
2020-05-25 21:26:58,2801,5.000305
2020-05-25 21:26:58,2902,5.000305
2020-05-25 21:26:58,3001,5.000305
2020-05-25 21:26:58,3101,5.000305
2020-05-25 21:26:58,3201,5.000305
2020-05-25 21:26:59,3302,5.000305
2020-05-25 21:26:59,3401,5.000305
2020-05-25 21:26:59,3501,5.000305
2020-05-25 21:26:59,3602,5.000305
2020-05-25 21:26:59,3701,5.000305
2020-05-25 21:26:59,3801,5.000305
2020-05-25 21:26:59,3901,5.000305
2020-05-25 21:26:59,4002,5.000305
2020-05-25 21:26:59,4101,5.000305
2020-05-25 21:26:59,4201,5.000305
2020-05-25 21:27:00,4303,5.000305
2020-05-25 21:27:00,4401,5.000305
2020-05-25 21:27:00,4501,5.000305
2020-05-25 21:27:00,4602,5.000305
2020-05-25 21:27:00,4701,5.000305
2020-05-25 21:27:00,4801,5.000305
2020-05-25 21:27:00,4902,5.000305
2020-05-25 21:27:00,5001,5.000305
2020-05-25 21:27:00,5102,5.000305
2020-05-25 21:27:00,5201,5.000305
2020-05-25 21:27:01,5301,5.000305
2020-05-25 21:27:01,5402,5.000305
2020-05-25 21:27:01,5501,5.000305
2020-05-25 21:27:01,5602,5.000305
2020-05-25 21:27:01,5701,5.000305
2020-05-25 21:27:01,5801,5.000305
2020-05-25 21:27:01,5902,5.000305
2020-05-25 21:27:01,6001,5.000305
2020-05-25 21:27:01,6102,5.000305
2020-05-25 21:27:01,6201,5.000305
2020-05-25 21:27:02,6301,5.000305
2020-05-25 21:27:02,6402,5.000305
2020-05-25 21:27:02,6501,5.000305
2020-05-25 21:27:02,6601,5.000305
2020-05-25 21:27:02,6702,5.000305
2020-05-25 21:27:02,6801,5.000305
2020-05-25 21:27:02,6901,5.000305
2020-05-25 21:27:02,7001,5.000305
2020-05-25 21:27:02,7101,5.000305
2020-05-25 21:27:02,7201,5.000305
2020-05-25 21:27:03,7302,5.000305
2020-05-25 21:27:03,7401,5.000305
2020-05-25 21:27:03,7501,5.000305
2020-05-25 21:27:03,7602,5.000305
2020-05-25 21:27:03,7701,5.000305
2020-05-25 21:27:03,7801,5.000305
2020-05-25 21:27:03,7902,5.000305
2020-05-25 21:27:03,8001,5.000305
2020-05-25 21:27:03,8101,5.000305
2020-05-25 21:27:03,8202,5.000305
2020-05-25 21:27:04,8301,5.000305
2020-05-25 21:27:04,8401,5.000305
2020-05-25 21:27:04,8501,5.000305
2020-05-25 21:27:04,8601,5.000305
2020-05-25 21:27:04,8701,5.000305
2020-05-25 21:27:04,8802,5.000305
2020-05-25 21:27:04,8901,5.000305
2020-05-25 21:27:04,9001,5.000305
2020-05-25 21:27:04,9101,5.000305
2020-05-25 21:27:04,9202,5.000305
2020-05-25 21:27:05,9301,5.000305
2020-05-25 21:27:05,9402,5.000305
2020-05-25 21:27:05,9501,5.000305
2020-05-25 21:27:05,9601,5.000305
2020-05-25 21:27:05,9702,5.000305
2020-05-25 21:27:05,9801,5.000305
2020-05-25 21:27:05,9902,5.000305
2020-05-25 21:27:05,10001,5.000305
2020-05-25 21:27:05,10101,5.000305
2020-05-25 21:27:05,10202,5.000305
2020-05-25 21:27:06,10301,5.000305
2020-05-25 21:27:06,10401,5.000305
2020-05-25 21:27:06,10502,5.000305
2020-05-25 21:27:06,10601,5.000305
2020-05-25 21:27:06,10702,5.000305
2020-05-25 21:27:06,10801,5.000305
2020-05-25 21:27:06,10901,5.000305
2020-05-25 21:27:06,11002,5.000305
2020-05-25 21:27:06,11101,5.000305
2020-05-25 21:27:06,11201,5.000305
2020-05-25 21:27:07,11302,5.000305
2020-05-25 21:27:07,11401,5.000305
2020-05-25 21:27:07,11501,5.000305
2020-05-25 21:27:07,11602,5.000305
2020-05-25 21:27:07,11701,5.000305
2020-05-25 21:27:07,11802,5.000305
2020-05-25 21:27:07,11901,5.000305
2020-05-25 21:27:07,12001,5.000305
2020-05-25 21:27:07,12102,5.000305
2020-05-25 21:27:07,12201,5.000305
2020-05-25 21:27:08,12301,5.000305
2020-05-25 21:27:08,12402,5.000305
2020-05-25 21:27:08,12501,5.000305
