Timestamp,Milliseconds,X,Y,Z
2021-02-02 10:45:08,3,-0.45538712,0.098001435,-2.1722765
2021-02-02 10:45:08,22,-0.44366956,-0.26404464,-1.6428556
2021-02-02 10:45:08,22,-0.44366956,-0.26404464,-1.6428556
2021-02-02 10:45:08,30,-0.32649392,-0.2470009,-1.4097028
2021-02-02 10:45:08,40,0.067509145,-0.12876004,-0.92089397
2021-02-02 10:45:08,51,0.4327509,0.055392116,-0.54273623
2021-02-02 10:45:08,60,0.71077675,0.17363298,-0.15725502
2021-02-02 10:45:08,70,0.9323452,0.19280718,0.14314069
2021-02-02 10:45:08,81,1.0728228,0.20452474,0.27829212
2021-02-02 10:45:08,90,1.3412615,0.19600287,0.37842402
2021-02-02 10:45:08,100,1.4424586,0.29187384,0.36990216
2021-02-02 10:45:08,110,1.5021117,0.34087455,0.35711938
2021-02-02 10:45:08,120,1.485068,0.26843873,0.36244553
2021-02-02 10:45:08,131,1.3838708,0.21198137,0.3741631
2021-02-02 10:45:08,140,1.3412615,0.17150252,0.4029244
2021-02-02 10:45:08,150,1.0153003,-0.07137061,0.5744269
2021-02-02 10:45:08,160,0.7597774,-0.19480449,0.65325415
2021-02-02 10:45:08,171,0.6383409,-0.21823962,0.65644985
2021-02-02 10:45:08,180,0.45405558,-0.22782671,0.64366704
2021-02-02 10:45:08,190,0.23794642,-0.21930484,0.6223624
2021-02-02 10:45:09,200,0.18788047,-0.20865251,0.6223624
2021-02-02 10:45:09,210,0.05579158,-0.19586973,0.6585803
2021-02-02 10:45:09,221,-0.004926703,-0.20226112,0.70118964
2021-02-02 10:45:09,231,-0.013448567,-0.19906542,0.7022549
2021-02-02 10:45:09,240,-0.009187635,-0.22676148,0.7523208
2021-02-02 10:45:09,251,0.036617383,-0.29919732,0.7469947
2021-02-02 10:45:09,260,0.096270435,-0.27682742,0.6916025
2021-02-02 10:45:09,271,0.20385897,-0.14260808,0.55525273
2021-02-02 10:45:09,280,0.26990342,-0.07456631,0.48175162
2021-02-02 10:45:09,290,0.3178389,-0.020239428,0.4295552
2021-02-02 10:45:09,301,0.33594787,0.03195699,0.41677243
2021-02-02 10:45:09,312,0.31890413,0.06710968,0.4380771
2021-02-02 10:45:09,321,0.2880124,0.057522584,0.47216454
2021-02-02 10:45:09,331,0.23901166,0.018108962,0.50199103
2021-02-02 10:45:09,340,0.15698871,0.008521864,0.4966649
2021-02-02 10:45:09,350,0.12822743,0.027696058,0.47855595
2021-02-02 10:45:09,361,0.0920095,0.039413624,0.42316383
2021-02-02 10:45:09,371,0.06857438,0.07350108,0.36990216
2021-02-02 10:45:09,381,0.06963961,0.0969362,0.3581846
2021-02-02 10:45:09,390,0.047269717,0.120371334,0.3517932
2021-02-02 10:45:09,401,-0.0038614697,0.08947957,0.36031508
2021-02-02 10:45:09,411,-0.029427063,0.08841434,0.3454018
2021-02-02 10:45:09,420,-0.07629731,0.111849464,0.286814
2021-02-02 10:45:09,431,-0.09227581,0.098001435,0.24420467
2021-02-02 10:45:09,440,-0.09440628,0.0969362,0.22076954
2021-02-02 10:45:09,451,-0.08481918,0.12995844,0.14846686
2021-02-02 10:45:09,460,-0.07310162,0.14806738,0.107988
2021-02-02 10:45:09,471,-0.07310162,0.141676,0.0952052
2021-02-02 10:45:09,480,-0.07629731,0.13421936,0.096270435
2021-02-02 10:45:09,490,-0.07416685,0.112914704,0.09413997
2021-02-02 10:45:09,501,-0.04966649,0.075631544,0.08135717
2021-02-02 10:45:09,511,-0.032622762,0.046870254,0.05685681
2021-02-02 10:45:09,522,-0.036883693,0.03195699,0.04513925
2021-02-02 10:45:09,530,-0.03901416,0.041544087,0.030225987
2021-02-02 10:45:09,541,-0.044340324,0.047935486,0.021704122
2021-02-02 10:45:09,550,-0.04860126,0.07882725,0.021704122
2021-02-02 10:45:09,561,-0.06884068,0.0969362,0.05898728
2021-02-02 10:45:09,570,-0.11890664,0.10226237,0.11011846
2021-02-02 10:45:09,581,-0.16471165,0.121436566,0.13568406
2021-02-02 10:45:09,590,-0.20306005,0.11504517,0.14633639
2021-02-02 10:45:09,601,-0.22649518,0.112914704,0.13035789
2021-02-02 10:45:09,610,-0.22542994,0.1320889,0.103727065
2021-02-02 10:45:09,621,-0.21051668,0.12463226,0.062182978
2021-02-02 10:45:09,631,-0.20306005,0.11717563,0.044074018
2021-02-02 10:45:09,641,-0.20625575,0.10758854,0.024899822
2021-02-02 10:45:09,650,-0.21690807,0.09374051,0.02063889
2021-02-02 10:45:09,661,-0.2339518,0.06284875,0.028095521
2021-02-02 10:45:09,670,-0.24886507,0.028761292,0.04833495
2021-02-02 10:45:09,680,-0.23608227,0.03195699,0.04620448
2021-02-02 10:45:09,691,-0.19560342,0.08841434,0.028095521
2021-02-02 10:45:09,700,-0.17536399,0.1033276,0.027030287
