Timestamp,Milliseconds,X,Y,Z
2021-02-02 10:45:08,0,0.006879365,-2.5405796,9.575478
2021-02-02 10:45:08,22,0.56500524,-6.328119,9.661919
2021-02-02 10:45:08,22,0.56500524,-6.328119,9.661919
2021-02-02 10:45:08,30,-0.22313072,-6.5051875,10.342078
2021-02-02 10:45:08,40,0.42592242,-7.7533436,11.015359
2021-02-02 10:45:08,50,-0.26620153,-7.978568,10.890634
2021-02-02 10:45:08,61,-0.17288144,-7.5664043,10.859527
2021-02-02 10:45:08,70,0.65353966,-6.536294,10.682458
2021-02-02 10:45:08,80,0.81894356,-5.8250275,10.847563
2021-02-02 10:45:08,90,0.78065836,-5.7266226,10.747064
2021-02-02 10:45:08,100,0.26799613,-4.26072,10.251151
2021-02-02 10:45:08,110,-0.38135612,-3.510869,10.174581
2021-02-02 10:45:08,120,-0.6520442,-2.6078775,9.645169
2021-02-02 10:45:08,131,-0.83389866,-1.5921243,10.617552
2021-02-02 10:45:08,140,-1.2053844,-1.7428722,8.897711
2021-02-02 10:45:08,150,-1.2675978,-1.1608181,9.221041
2021-02-02 10:45:08,161,-0.6903293,-0.8111669,9.2641115
2021-02-02 10:45:08,170,-0.5632106,-0.5907281,8.9312105
2021-02-02 10:45:08,180,-0.40767714,0.29790643,9.446265
2021-02-02 10:45:08,190,-0.3260221,0.7962117,9.360124
2021-02-02 10:45:09,201,-0.34785658,1.2562319,9.362516
2021-02-02 10:45:09,210,-0.54646087,1.6106688,9.271291
2021-02-02 10:45:09,220,-0.40289152,1.7593229,9.506086
2021-02-02 10:45:09,231,-0.4244269,1.7545372,9.546764
2021-02-02 10:45:09,240,-0.5392824,1.797608,9.7863455
2021-02-02 10:45:09,250,-0.10827523,1.9148563,9.882358
2021-02-02 10:45:09,261,0.20817557,2.0778673,9.906285
2021-02-02 10:45:09,270,0.30149564,2.216651,10.025927
2021-02-02 10:45:09,280,0.25603202,2.5163522,9.956535
2021-02-02 10:45:09,290,0.09302098,2.638386,9.927821
2021-02-02 10:45:09,301,0.023629123,2.5761726,9.851251
2021-02-02 10:45:09,310,-0.12023934,2.5259235,9.879965
2021-02-02 10:45:09,321,-0.25663024,2.4442682,9.822238
2021-02-02 10:45:09,331,-0.26859435,2.4466612,9.752846
2021-02-02 10:45:09,340,-0.06011967,2.4849463,10.0163555
2021-02-02 10:45:09,350,-0.13220344,2.312663,9.819845
2021-02-02 10:45:09,362,-0.064905316,2.5235305,9.72174
2021-02-02 10:45:09,370,-0.19680966,2.5953152,9.626026
2021-02-02 10:45:09,381,-0.26620153,2.597708,9.602098
2021-02-02 10:45:09,390,-0.40528435,2.4681966,9.465408
2021-02-02 10:45:09,401,-0.32841492,2.3485553,9.474979
2021-02-02 10:45:09,410,-0.31166515,2.3102703,9.443872
2021-02-02 10:45:09,421,-0.23748764,2.123331,9.515657
2021-02-02 10:45:09,432,-0.34546378,2.108974,9.527621
2021-02-02 10:45:09,440,-0.23509483,2.0563319,9.5252285
2021-02-02 10:45:09,450,-0.11066805,2.0587249,9.561121
2021-02-02 10:45:09,461,-0.1058824,1.945963,9.486943
2021-02-02 10:45:09,470,-0.18005991,1.933999,9.386445
2021-02-02 10:45:09,480,-0.26141587,1.8885353,9.386445
2021-02-02 10:45:09,491,-0.24227329,1.7688942,9.376874
2021-02-02 10:45:09,500,-0.21595225,1.6848463,9.513265
2021-02-02 10:45:09,511,-0.04336991,1.6010975,9.539586
2021-02-02 10:45:09,520,0.095413804,1.5723835,9.55155
2021-02-02 10:45:09,530,0.17916259,1.6130615,9.486943
2021-02-02 10:45:09,541,0.20578274,1.6968104,9.520443
2021-02-02 10:45:09,551,0.06909275,1.7090735,9.482158
2021-02-02 10:45:09,561,0.018843478,1.6561323,9.465408
2021-02-02 10:45:09,570,-0.019441685,1.6776677,9.431909
2021-02-02 10:45:09,581,-0.12023934,1.62024,9.489336
2021-02-02 10:45:09,591,-0.19441684,1.5628123,9.479765
2021-02-02 10:45:09,600,-0.17048861,1.5795621,9.558728
2021-02-02 10:45:09,611,-0.2757728,1.6226329,9.604491
2021-02-02 10:45:09,620,-0.40767714,1.5317056,9.541979
2021-02-02 10:45:09,631,-0.4316054,1.4862419,9.520443
2021-02-02 10:45:09,641,-0.46749774,1.416551,9.549157
2021-02-02 10:45:09,651,-0.51056856,1.3519448,9.561121
2021-02-02 10:45:09,660,-0.6233303,1.3208381,9.537193
2021-02-02 10:45:09,672,-0.56799626,1.268196,9.48455
2021-02-02 10:45:09,680,-0.46031925,1.2227324,9.736096
2021-02-02 10:45:09,691,-0.42921257,1.2394822,9.709775
2021-02-02 10:45:09,700,-0.51535416,1.1219348,9.783953
2021-02-02 10:45:09,710,-0.45074797,1.0166506,9.779167
2021-02-02 10:45:09,721,-0.5057829,1.038186,9.733704
2021-02-02 10:45:09,730,-0.42921257,1.0836495,9.716953
2021-02-02 10:45:09,741,-0.28773692,1.038186,9.736096
2021-02-02 10:45:09,750,-0.30927232,1.023829,9.762417
2021-02-02 10:45:09,760,-0.22791636,0.97836536,9.798309
2021-02-02 10:45:09,770,-0.11545369,1.0286146,9.858429
2021-02-02 10:45:09,780,-0.017048862,1.0549357,9.848858
2021-02-02 10:45:09,791,-0.007477571,1.1482558,9.838987
2021-02-02 10:45:09,800,-0.11306087,1.2179468,9.736096
2021-02-02 10:45:09,810,-0.10109676,1.2634103,9.704989
2021-02-02 10:45:09,820,-0.28295127,1.2299109,9.587741
2021-02-02 10:45:09,831,-0.33589247,1.2299109,9.549157
2021-02-02 10:45:09,840,-0.51535416,1.1964114,9.448658
2021-02-02 10:45:09,850,-0.5273183,1.2418749,9.417552
2021-02-02 10:45:09,861,-0.65682983,1.2729816,9.403194
2021-02-02 10:45:09,870,-0.75493556,1.1697912,9.369696
2021-02-02 10:45:09,880,-0.8650054,1.1988041,9.376874
2021-02-02 10:45:09,891,-0.6831509,0.9927223,9.609277
2021-02-02 10:45:09,901,-0.62811595,0.93290174,9.664311
2021-02-02 10:45:09,910,-0.5919245,0.8679964,9.8632145
2021-02-02 10:45:09,920,-0.57517475,0.7363912,9.848858
2021-02-02 10:45:09,931,-0.5608178,0.7603194,9.807881
2021-02-02 10:45:09,940,-0.5033901,0.7722835,9.800702
2021-02-02 10:45:09,951,-0.42921257,0.84167534,9.81506
2021-02-02 10:45:09,961,-0.43639103,0.8751749,9.752846
2021-02-02 10:45:09,970,-0.40528435,0.8991031,9.72174
2021-02-02 10:45:09,980,-0.27098715,0.96400845,9.707382
2021-02-02 10:45:09,991,-0.36221352,0.9951151,9.635597
2021-02-02 10:45:09,1001,-0.47706902,1.0621141,9.59492
2021-02-02 10:45:09,1010,-0.5129613,1.1027921,9.614062
