Timestamp,Milliseconds,centimeters
2020-05-25 08:01:43,6,5.000305
2020-05-25 08:01:43,105,5.000305
2020-05-25 08:01:44,205,5.000305
2020-05-25 08:01:44,306,5.000305
2020-05-25 08:01:44,405,5.000305
2020-05-25 08:01:44,505,5.000305
2020-05-25 08:01:44,605,5.000305
2020-05-25 08:01:44,706,5.000305
2020-05-25 08:01:44,805,5.000305
2020-05-25 08:01:44,905,5.000305
2020-05-25 08:01:44,1006,5.000305
2020-05-25 08:01:44,1105,5.000305
2020-05-25 08:01:45,1205,5.000305
2020-05-25 08:01:45,1305,5.000305
2020-05-25 08:01:45,1405,5.000305
2020-05-25 08:01:45,1505,5.000305
2020-05-25 08:01:45,1605,5.000305
2020-05-25 08:01:45,1705,5.000305
2020-05-25 08:01:45,1805,5.000305
2020-05-25 08:01:45,1905,5.000305
2020-05-25 08:01:45,2005,5.000305
2020-05-25 08:01:45,2105,5.000305
2020-05-25 08:01:46,2205,5.000305
2020-05-25 08:01:46,2306,5.000305
2020-05-25 08:01:46,2405,5.000305
2020-05-25 08:01:46,2505,5.000305
2020-05-25 08:01:46,2605,5.000305
2020-05-25 08:01:46,2705,5.000305
2020-05-25 08:01:46,2806,5.000305
2020-05-25 08:01:46,2905,5.000305
2020-05-25 08:01:46,3005,5.000305
2020-05-25 08:01:46,3106,5.000305
2020-05-25 08:01:47,3205,5.000305
2020-05-25 08:01:47,3305,5.000305
2020-05-25 08:01:47,3406,5.000305
2020-05-25 08:01:47,3505,5.000305
2020-05-25 08:01:47,3605,5.000305
2020-05-25 08:01:47,3707,5.000305
2020-05-25 08:01:47,3805,5.000305
2020-05-25 08:01:47,3908,5.000305
2020-05-25 08:01:47,4005,5.000305
2020-05-25 08:01:47,4105,5.000305
2020-05-25 08:01:48,4205,5.000305
2020-05-25 08:01:48,4306,5.000305
2020-05-25 08:01:48,4405,5.000305
2020-05-25 08:01:48,4506,5.000305
2020-05-25 08:01:48,4605,5.000305
2020-05-25 08:01:48,4706,5.000305
2020-05-25 08:01:48,4805,5.000305
2020-05-25 08:01:48,4906,5.000305
2020-05-25 08:01:48,5005,5.000305
2020-05-25 08:01:48,5106,5.000305
2020-05-25 08:01:49,5205,5.000305
2020-05-25 08:01:49,5305,5.000305
2020-05-25 08:01:49,5405,5.000305
2020-05-25 08:01:49,5506,5.000305
2020-05-25 08:01:49,5605,5.000305
2020-05-25 08:01:49,5706,5.000305
2020-05-25 08:01:49,5805,5.000305
2020-05-25 08:01:49,5906,5.000305
2020-05-25 08:01:49,6005,5.000305
2020-05-25 08:01:49,6105,5.000305
2020-05-25 08:01:50,6205,5.000305
2020-05-25 08:01:50,6306,5.000305
2020-05-25 08:01:50,6405,5.000305
2020-05-25 08:01:50,6505,5.000305
2020-05-25 08:01:50,6605,5.000305
2020-05-25 08:01:50,6706,5.000305
2020-05-25 08:01:50,6805,5.000305
2020-05-25 08:01:50,6905,5.000305
2020-05-25 08:01:50,7005,5.000305
2020-05-25 08:01:50,7106,5.000305
2020-05-25 08:01:51,7205,5.000305
2020-05-25 08:01:51,7305,5.000305
2020-05-25 08:01:51,7405,5.000305
2020-05-25 08:01:51,7506,5.000305
2020-05-25 08:01:51,7605,5.000305
2020-05-25 08:01:51,7705,5.000305
2020-05-25 08:01:51,7805,5.000305
2020-05-25 08:01:51,7906,5.000305
2020-05-25 08:01:51,8005,5.000305
2020-05-25 08:01:51,8105,5.000305
2020-05-25 08:01:52,8206,5.000305
2020-05-25 08:01:52,8305,5.000305
2020-05-25 08:01:52,8405,5.000305
2020-05-25 08:01:52,8505,5.000305
2020-05-25 08:01:52,8606,5.000305
2020-05-25 08:01:52,8705,5.000305
2020-05-25 08:01:52,8805,5.000305
2020-05-25 08:01:52,8905,5.000305
2020-05-25 08:01:52,9005,5.000305
2020-05-25 08:01:52,9105,5.000305
2020-05-25 08:01:53,9205,5.000305
2020-05-25 08:01:53,9305,5.000305
2020-05-25 08:01:53,9406,5.000305
2020-05-25 08:01:53,9505,5.000305
2020-05-25 08:01:53,9605,5.000305
2020-05-25 08:01:53,9705,5.000305
2020-05-25 08:01:53,9806,5.000305
2020-05-25 08:01:53,9906,5.000305
2020-05-25 08:01:53,10006,5.000305
2020-05-25 08:01:53,10105,5.000305
2020-05-25 08:01:54,10206,5.000305
2020-05-25 08:01:54,10305,5.000305
2020-05-25 08:01:54,10405,5.000305
2020-05-25 08:01:54,10505,5.000305
2020-05-25 08:01:54,10606,5.000305
2020-05-25 08:01:54,10705,5.000305
2020-05-25 08:01:54,10805,5.000305
2020-05-25 08:01:54,10905,5.000305
2020-05-25 08:01:54,11006,5.000305
2020-05-25 08:01:54,11105,5.000305
2020-05-25 08:01:55,11205,5.000305
2020-05-25 08:01:55,11306,5.000305
2020-05-25 08:01:55,11405,5.000305
2020-05-25 08:01:55,11505,5.000305
2020-05-25 08:01:55,11605,5.000305
2020-05-25 08:01:55,11706,5.000305
2020-05-25 08:01:55,11805,5.000305
2020-05-25 08:01:55,11905,5.000305
