Timestamp,Milliseconds,X,Y,Z
2020-05-29 12:50:08,3,-0.9328308,5.819687,7.914978
2020-05-29 12:50:08,14,-1.3320618,5.9046783,8.1107025
2020-05-29 12:50:08,21,-1.150711,5.844818,7.9520874
2020-05-29 12:50:08,32,-0.8220978,5.816696,7.560028
2020-05-29 12:50:08,41,-0.7562561,5.828064,7.2894897
2020-05-29 12:50:08,51,-0.8053436,5.856201,7.0955505
2020-05-29 12:50:08,62,-0.874176,5.898102,7.179352
2020-05-29 12:50:08,71,-0.9627533,5.935211,7.440918
2020-05-29 12:50:08,81,-0.94540405,5.902878,7.599533
2020-05-29 12:50:08,91,-0.87776184,5.828659,7.753357
2020-05-29 12:50:08,102,-0.83825684,5.6712494,7.958069
2020-05-29 12:50:08,111,-0.8921356,5.579071,8.11908
2020-05-29 12:50:08,122,-0.9232483,5.563507,8.2100525
2020-05-29 12:50:08,131,-0.98669434,5.574875,8.23999
2020-05-29 12:50:08,141,-0.981308,5.5204163,8.013733
2020-05-29 12:50:08,151,-0.9046936,5.55632,7.7114716
2020-05-29 12:50:08,161,-0.8532257,5.567688,7.5145416
2020-05-29 12:50:08,171,-0.84124756,5.579666,7.4121857
2020-05-29 12:50:08,182,-0.8388519,5.5898438,7.512741
2020-05-29 12:50:08,191,-0.8131256,5.598816,7.669571
2020-05-29 12:50:08,201,-0.7808075,5.555725,7.835968
2020-05-29 12:50:08,212,-0.7371063,5.4868927,7.9257507
2020-05-29 12:50:08,221,-0.70417786,5.47612,7.975418
2020-05-29 12:50:08,232,-0.7382965,5.5365753,7.9568634
2020-05-29 12:50:08,241,-0.7933655,5.567093,7.8808594
2020-05-29 12:50:08,252,-0.8466339,5.6078033,7.855118
2020-05-29 12:50:08,261,-0.8921356,5.641922,7.847336
2020-05-29 12:50:08,271,-0.9250488,5.6604767,7.7042847
2020-05-29 12:50:08,281,-0.9304352,5.643112,7.60791
2020-05-29 12:50:08,291,-0.937027,5.627548,7.6174927
2020-05-29 12:50:08,301,-0.9693451,5.6371307,7.74498
2020-05-29 12:50:08,311,-0.9507904,5.63414,7.820999
2020-05-29 12:50:08,321,-0.94540405,5.6365204,7.7713165
2020-05-29 12:50:08,332,-0.9316406,5.6520844,7.6097107
2020-05-29 12:50:08,342,-0.9477997,5.666458,7.4157867
2020-05-29 12:50:08,351,-1.1321564,5.61438,7.056656
2020-05-29 12:50:08,361,-1.3266754,5.487488,6.6999207
2020-05-29 12:50:08,372,-1.3787537,5.452774,6.4102173
2020-05-29 12:50:08,381,-1.5236053,5.618576,6.1947327
2020-05-29 12:50:08,392,-1.8067169,5.880142,5.9523315
2020-05-29 12:50:08,401,-2.19458,6.3523865,5.5572815
2020-05-29 12:50:08,411,-2.3663635,6.6672363,5.179001
2020-05-29 12:50:08,422,-2.2903442,6.7510223,5.0030212
2020-05-29 12:50:08,431,-2.2598114,6.8150787,4.934784
2020-05-29 12:50:08,441,-2.8440094,7.0802307,4.6091766
2020-05-29 12:50:08,452,-3.51857,7.413025,4.136917
2020-05-29 12:50:08,461,-3.6670074,7.5967865,3.696991
2020-05-29 12:50:08,472,-3.8735046,7.670395,2.9990692
2020-05-29 12:50:08,481,-3.9040375,7.6452637,2.7363129
2020-05-29 12:50:08,491,-3.1851807,7.6721954,2.282013
2020-05-29 12:50:08,502,-3.9567108,7.4267883,2.267044
2020-05-29 12:50:08,511,-4.2099,7.1394806,2.314331
2020-05-29 12:50:08,521,-3.5491028,6.9479523,2.74469
2020-05-29 12:50:08,532,-3.0511017,6.686386,3.1684723
2020-05-29 12:50:08,542,-2.9014587,6.1650543,3.7263184
2020-05-29 12:50:08,551,-2.7338715,5.8867188,4.214737
2020-05-29 12:50:09,561,-1.8845215,5.393509,5.4028625
2020-05-29 12:50:09,571,-1.1477051,4.870987,5.899658
2020-05-29 12:50:09,582,-0.763443,4.6375427,6.0475006
2020-05-29 12:50:09,592,0.94062805,3.7983856,6.5293274
2020-05-29 12:50:09,601,2.4376068,2.874817,6.7400208
2020-05-29 12:50:09,612,-0.55274963,3.4440308,5.4549255
2020-05-29 12:50:09,621,-2.5004425,3.8456573,5.041931
2020-05-29 12:50:09,632,-3.1420746,3.409317,5.006607
2020-05-29 12:50:09,641,-2.6913757,1.6124725,6.6436462
2020-05-29 12:50:09,651,-1.8300629,0.38365173,7.572006
2020-05-29 12:50:09,662,-0.8215027,-0.6560364,8.698471
2020-05-29 12:50:09,671,-0.4599762,-0.9271698,9.249741
2020-05-29 12:50:09,681,-0.052963257,-1.1139221,9.517883
2020-05-29 12:50:09,692,-0.1457367,-1.2587738,8.962433
2020-05-29 12:50:09,702,-0.8352661,-1.1264954,9.687286
2020-05-29 12:50:09,711,-1.1267548,-1.2444153,11.646927
2020-05-29 12:50:09,721,-1.6582794,-1.9794312,14.447556
2020-05-29 12:50:09,732,-1.6486969,-2.6947021,15.147858
2020-05-29 12:50:09,741,-1.008255,-3.8480988,13.926819
2020-05-29 12:50:09,752,0.11343384,-4.6100616,13.653275
2020-05-29 12:50:09,761,1.7636414,-4.7566986,13.857376
2020-05-29 12:50:09,771,2.8236694,-3.6026917,13.310303
2020-05-29 12:50:09,782,1.6930084,-2.7467651,10.776642
2020-05-29 12:50:09,791,1.2500763,-2.698288,9.746536
2020-05-29 12:50:09,802,0.97595215,-2.8126068,8.545242
2020-05-29 12:50:09,811,0.81134033,-2.856308,7.868881
2020-05-29 12:50:09,822,0.02305603,-2.9963684,6.8938446
2020-05-29 12:50:09,831,-0.75865173,-3.3082123,6.1055603
2020-05-29 12:50:09,842,-2.3502045,-3.611679,5.3998566
2020-05-29 12:50:09,851,-3.464096,-3.6308289,5.7326508
2020-05-29 12:50:09,861,-4.1775665,-3.5332642,8.034088
2020-05-29 12:50:09,872,-4.514557,-3.2806702,10.165527
2020-05-29 12:50:09,881,-4.8605194,-3.0173187,11.2339325
2020-05-29 12:50:09,892,-5.2088776,-2.7916565,11.8941345
2020-05-29 12:50:09,901,-5.436325,-2.5660095,12.647705
2020-05-29 12:50:09,911,-5.7104645,-2.5294952,12.641724
2020-05-29 12:50:09,922,-6.2766876,-2.82518,11.40033
2020-05-29 12:50:09,931,-6.449066,-3.3100128,10.858643
2020-05-29 12:50:09,941,-5.717041,-4.284439,10.3403015
2020-05-29 12:50:09,952,-4.5007935,-5.0164795,10.592285
2020-05-29 12:50:09,961,-3.8878784,-5.0757294,10.969971
2020-05-29 12:50:09,972,-3.966278,-4.967987,11.235733
2020-05-29 12:50:09,981,-4.575012,-4.7471313,11.333893
2020-05-29 12:50:09,992,-4.7845,-4.536438,11.236328
2020-05-29 12:50:09,1001,-5.199295,-3.8486938,10.993317
2020-05-29 12:50:09,1011,-5.3124237,-3.3560944,10.59288
2020-05-29 12:50:09,1022,-5.2400055,-2.8126068,9.761505
2020-05-29 12:50:09,1031,-5.155609,-2.5498505,9.2617035
2020-05-29 12:50:09,1041,-5.466858,-2.2373962,8.784073
2020-05-29 12:50:09,1052,-5.55484,-2.181137,8.598511
2020-05-29 12:50:09,1061,-5.460861,-2.346344,8.400391
2020-05-29 12:50:09,1072,-5.071808,-2.8592987,7.9969788
2020-05-29 12:50:09,1081,-4.76416,-3.3333435,7.5019684
2020-05-29 12:50:09,1092,-4.3397827,-3.663742,7.1344604
2020-05-29 12:50:09,1101,-3.7178802,-3.8953857,7.009964
2020-05-29 12:50:09,1111,-3.5712433,-3.9600372,6.832794
2020-05-29 12:50:09,1122,-3.633484,-3.8427124,6.574814
2020-05-29 12:50:09,1131,-3.6418762,-3.7002563,6.3790894
2020-05-29 12:50:09,1142,-3.3743134,-3.4524536,6.009781
2020-05-29 12:50:09,1151,-3.2450256,-3.3872223,5.4040527
2020-05-29 12:50:09,1161,-3.2396393,-3.3076172,4.12854
2020-05-29 12:50:09,1172,-3.1492615,-3.0244904,3.5222168
2020-05-29 12:50:09,1181,-3.000824,-3.8822174,6.732834
2020-05-29 12:50:09,1191,-3.3048859,-4.3137817,7.946701
2020-05-29 12:50:09,1201,-19.383743,-8.503632,19.663315
2020-05-29 12:50:09,1212,-14.007568,-5.085907,13.470123
2020-05-29 12:50:09,1221,-7.1535645,-3.4524536,-2.3064728
2020-05-29 12:50:09,1232,-7.7862396,-11.344345,19.663315
2020-05-29 12:50:09,1241,-4.7964783,-5.675476,2.4304504
2020-05-29 12:50:09,1251,-1.72052,-8.12355,6.649643
2020-05-29 12:50:09,1261,-2.2963257,-6.75766,2.9086914
2020-05-29 12:50:09,1272,-2.2029572,-7.165863,7.017151
2020-05-29 12:50:09,1281,-3.1247253,-4.054596,7.8347626
2020-05-29 12:50:09,1291,-3.7418365,-3.1986694,9.720795
2020-05-29 12:50:09,1302,-4.25,-2.227234,10.758682
2020-05-29 12:50:09,1311,-4.277527,-2.2176514,10.782623
2020-05-29 12:50:09,1321,-4.665985,-3.6326294,12.541168
2020-05-29 12:50:09,1332,-6.7633057,-6.1034393,13.513214
2020-05-29 12:50:09,1341,-5.9989624,-8.668823,6.3354034
2020-05-29 12:50:09,1351,-1.5804596,-4.3059998,4.1333313
2020-05-29 12:50:09,1362,0.22775269,-2.1141052,4.341629
2020-05-29 12:50:09,1371,0.5695343,-2.1278687,7.027313
2020-05-29 12:50:09,1381,-0.43544006,-3.9725952,17.899994
2020-05-29 12:50:09,1392,-2.7488403,-3.9133453,16.34137
2020-05-29 12:50:09,1401,-0.9148712,-3.0687866,4.551117
2020-05-29 12:50:09,1412,0.6132202,-2.9101715,4.74086
2020-05-29 12:50:09,1422,-0.29058838,-2.7312012,7.416382
2020-05-29 12:50:09,1431,-1.1830292,-2.6845245,10.65155
2020-05-29 12:50:09,1441,-1.044754,-3.0412598,11.295578
2020-05-29 12:50:09,1451,-0.6946106,-2.9610443,10.524658
2020-05-29 12:50:09,1461,-0.65031433,-2.8353577,9.129425
2020-05-29 12:50:09,1471,-0.6730652,-2.816208,8.8385315
2020-05-29 12:50:09,1481,-0.72932434,-2.7916565,9.570557
2020-05-29 12:50:09,1492,-0.7484741,-2.8024292,9.817169
2020-05-29 12:50:09,1501,-0.73231506,-2.8048248,9.684891
2020-05-29 12:50:09,1511,-0.76524353,-2.7527618,9.277267
2020-05-29 12:50:09,1522,-0.7197418,-2.770111,9.480179
2020-05-29 12:50:09,1531,-0.7377014,-2.856308,9.556198
2020-05-29 12:50:09,1541,-0.7053833,-2.8598938,9.481384
2020-05-29 12:50:09,1552,-0.6976013,-2.7904663,9.366455
2020-05-29 12:50:10,1561,-0.7059784,-2.7940521,9.50412
2020-05-29 12:50:10,1571,-0.71017456,-2.8060303,9.579544
2020-05-29 12:50:10,1582,-0.6981964,-2.7970428,9.377228
2020-05-29 12:50:10,1591,-0.6880188,-2.7174377,9.441879
2020-05-29 12:50:10,1601,-0.676651,-2.816208,9.471802
2020-05-29 12:50:10,1612,-0.70358276,-2.8203888,9.556198
2020-05-29 12:50:10,1621,-0.67245483,-2.8036346,9.431702
2020-05-29 12:50:10,1631,-0.7275238,-2.7760925,9.542435
2020-05-29 12:50:10,1642,-0.7197418,-2.7958527,9.540634
2020-05-29 12:50:10,1651,-0.74009705,-2.7976532,9.437683
2020-05-29 12:50:10,1661,-0.6958008,-2.7976532,9.46582
2020-05-29 12:50:10,1672,-0.73890686,-2.8042297,9.540039
2020-05-29 12:50:10,1681,-0.7023926,-2.8587036,9.489166
2020-05-29 12:50:10,1691,-0.7454834,-2.847931,9.395782
2020-05-29 12:50:10,1701,-0.7526703,-2.7898712,9.540634
2020-05-29 12:50:10,1712,-0.7341156,-2.824585,9.487366
2020-05-29 12:50:10,1721,-0.7275238,-2.7988434,9.481384
2020-05-29 12:50:10,1731,-0.74967957,-2.7521515,9.453247
2020-05-29 12:50:10,1742,-0.72094727,-2.8221893,9.48616
2020-05-29 12:50:10,1751,-0.7424927,-2.8634796,9.485565
2020-05-29 12:50:10,1761,-0.75146484,-2.8215942,9.462219
2020-05-29 12:50:10,1772,-0.74009705,-2.7940521,9.470001
2020-05-29 12:50:10,1781,-0.70059204,-2.777298,9.52388
2020-05-29 12:50:10,1791,-0.7736206,-2.7521515,9.490356
2020-05-29 12:50:10,1802,-0.73172,-2.7940521,9.416733
2020-05-29 12:50:10,1811,-0.7263336,-2.8341522,9.54303
2020-05-29 12:50:10,1821,-0.65211487,-2.840744,9.559189
2020-05-29 12:50:10,1832,-0.71435547,-2.7784882,9.455643
2020-05-29 12:50:10,1841,-0.6670685,-2.7330017,9.497543
2020-05-29 12:50:10,1851,-0.71435547,-2.7647247,9.566971
2020-05-29 12:50:10,1862,-0.67785645,-2.8108215,9.463425
2020-05-29 12:50:10,1871,-0.65930176,-2.7790985,9.411942
2020-05-29 12:50:10,1881,-0.6976013,-2.7832794,9.449051
2020-05-29 12:50:10,1891,-0.65031433,-2.8748627,9.483765
2020-05-29 12:50:10,1902,-0.67245483,-2.82518,9.4747925
2020-05-29 12:50:10,1911,-0.6796417,-2.776703,9.4670105
2020-05-29 12:50:10,1921,-0.6850281,-2.8155975,9.431702
2020-05-29 12:50:10,1932,-0.6874237,-2.8179932,9.472397
2020-05-29 12:50:10,1941,-0.69340515,-2.809021,9.414932
2020-05-29 12:50:10,1951,-0.6658783,-2.8299713,9.450256
2020-05-29 12:50:10,1962,-0.6880188,-2.8706665,9.498138
2020-05-29 12:50:10,1971,-0.723938,-2.8365479,9.438278
2020-05-29 12:50:10,1981,-0.68922424,-2.8126068,9.44606
