Timestamp,Milliseconds,X,Y,Z
2020-05-24 12:20:06,5,-1.1848145,5.5772705,8.362686
2020-05-24 12:20:06,11,-1.1680603,5.5940247,8.484787
2020-05-24 12:20:06,22,-1.005249,5.528183,8.676926
2020-05-24 12:20:06,31,-0.8861389,5.453369,8.505737
2020-05-24 12:20:06,42,-0.8023529,5.547348,7.879654
2020-05-24 12:20:06,51,-0.8568115,5.7520447,7.401413
2020-05-24 12:20:06,61,-0.9436035,5.89151,7.0231323
2020-05-24 12:20:06,72,-1.1147919,5.93161,6.9483185
2020-05-24 12:20:06,81,-1.0890503,5.871155,7.544464
2020-05-24 12:20:06,91,-0.9011078,5.7113495,8.011337
2020-05-24 12:20:06,102,-0.63175964,5.4180603,8.510529
2020-05-24 12:20:06,111,-0.50486755,5.290573,8.596725
2020-05-24 12:20:06,121,-0.52401733,5.293564,8.499161
2020-05-24 12:20:06,132,-0.63175964,5.3923187,8.28009
2020-05-24 12:20:06,142,-0.7233429,5.420456,8.122665
2020-05-24 12:20:06,151,-0.75805664,5.4198456,8.052643
2020-05-24 12:20:06,161,-0.78619385,5.409683,7.994583
2020-05-24 12:20:06,172,-0.79696655,5.353409,8.016129
2020-05-24 12:20:06,181,-0.7640381,5.279785,8.147812
2020-05-24 12:20:06,192,-0.6916199,5.2450714,8.252548
2020-05-24 12:20:06,201,-0.5323944,5.167267,8.365082
2020-05-24 12:20:06,211,-0.4821167,5.124771,8.351318
2020-05-24 12:20:06,222,-0.46595764,5.1690674,8.245377
2020-05-24 12:20:06,231,-0.5216217,5.2444763,8.119675
2020-05-24 12:20:06,241,-0.6335602,5.340851,7.955078
2020-05-24 12:20:06,252,-0.7305145,5.4192505,7.8311768
2020-05-24 12:20:06,261,-0.8651886,5.5443573,7.6767426
2020-05-24 12:20:06,271,-0.9298401,5.5653076,7.6408386
2020-05-24 12:20:06,281,-0.9472046,5.5096283,7.7360077
2020-05-24 12:20:06,292,-0.88853455,5.430023,7.9652557
2020-05-24 12:20:06,301,-0.7939606,5.3366547,8.307617
