Timestamp,Milliseconds,X,Y,Z
2021-02-04 10:38:56,0,-0.08095771,-0.039546777,0.018108962
2021-02-04 10:38:56,11,0.023435127,-0.035285845,0.090411656
2021-02-04 10:38:56,20,-0.09374051,-0.099199824,0.07762886
2021-02-04 10:38:56,31,-0.12236864,0.005193011,0.033954304
2021-02-04 10:38:56,40,-0.07137061,0.17762761,-0.0074566314
2021-02-04 10:38:56,50,-0.0074566314,0.3224993,-0.029826526
2021-02-04 10:38:56,60,0.024500359,0.35552153,-0.025565593
2021-02-04 10:38:56,71,0.026630826,0.29799893,-0.012782796
2021-02-04 10:38:56,80,0.049000718,0.26071578,0.003195699
2021-02-04 10:38:56,90,0.057522584,0.19573657,0.019174194
2021-02-04 10:38:56,101,0.049000718,0.11264839,0.027696058
2021-02-04 10:38:56,110,0.020239428,0.020106273,0.019174194
2021-02-04 10:38:56,121,-0.005326165,-0.06830807,0.006391398
2021-02-04 10:38:56,130,-0.029826526,-0.14713532,-0.0074566314
2021-02-04 10:38:56,141,-0.038348388,-0.18974464,-0.01065233
2021-02-04 10:38:56,150,-0.04260932,-0.25259337,-0.01065233
2021-02-04 10:38:56,160,-0.036217924,-0.23022349,-0.009587097
2021-02-04 10:38:56,171,-0.022369893,-0.14287437,-0.015978495
2021-02-04 10:38:56,180,0.0,-0.06724283,-0.022369893
2021-02-04 10:38:56,190,-0.001065233,0.025432438,-0.023435127
2021-02-04 10:38:56,200,-0.018108962,0.088148035,-0.020239428
2021-02-04 10:38:56,210,-0.037283156,0.11051793,-0.023435127
2021-02-04 10:38:56,221,-0.053261653,0.09773513,-0.023435127
2021-02-04 10:38:56,230,-0.06817491,0.07856093,-0.019174194
2021-02-04 10:38:56,240,-0.08947957,0.07017223,-0.015978495
2021-02-04 10:38:56,251,-0.10532492,0.056324195,-0.030891757
2021-02-04 10:38:56,260,-0.09480574,0.012649642,-0.04260932
2021-02-04 10:38:56,270,-0.07456631,-0.013981183,-0.029826526
2021-02-04 10:38:56,280,-0.053261653,-0.031024912,-0.0117175635
2021-02-04 10:38:56,291,-0.026630826,-0.060851436,-0.005326165
2021-02-04 10:38:56,300,-0.026630826,-0.08109087,0.001065233
2021-02-04 10:38:56,310,-0.025565593,-0.09067796,0.003195699
2021-02-04 10:38:56,321,-0.020239428,-0.053394806,0.002130466
2021-02-04 10:38:56,331,-0.018108962,0.009453943,-0.004260932
2021-02-04 10:38:56,340,-0.014913263,0.058454663,-0.0074566314
2021-02-04 10:38:56,350,-0.020239428,0.035019536,-0.009587097
2021-02-04 10:38:56,368,-0.034087457,0.021171506,-0.006391398
2021-02-04 10:38:56,370,-0.038348388,0.025432438,-0.009587097
2021-02-04 10:38:56,380,-0.027696058,0.031823836,-0.012782796
2021-02-04 10:38:56,390,-0.018108962,0.024367206,-0.014913263
2021-02-04 10:38:56,401,-0.01065233,0.005193011,-0.006391398
2021-02-04 10:38:56,410,-0.020239428,-0.017176883,-0.002130466
2021-02-04 10:38:56,420,-0.024500359,-0.02356828,-0.003195699
2021-02-04 10:38:56,430,-0.037283156,-0.0118507175,-0.008521864
