Timestamp,Milliseconds,centimeters
2020-05-29 07:57:31,2,5.000305
2020-05-29 07:57:31,101,5.000305
2020-05-29 07:57:31,202,5.000305
2020-05-29 07:57:32,301,5.000305
2020-05-29 07:57:32,401,5.000305
2020-05-29 07:57:32,501,5.000305
2020-05-29 07:57:32,601,5.000305
2020-05-29 07:57:32,702,5.000305
2020-05-29 07:57:32,801,5.000305
2020-05-29 07:57:32,901,5.000305
2020-05-29 07:57:32,1001,5.000305
2020-05-29 07:57:32,1101,5.000305
2020-05-29 07:57:32,1202,5.000305
2020-05-29 07:57:33,1301,5.000305
2020-05-29 07:57:33,1401,5.000305
2020-05-29 07:57:33,1502,5.000305
2020-05-29 07:57:33,1601,5.000305
2020-05-29 07:57:33,1701,5.000305
2020-05-29 07:57:33,1802,5.000305
2020-05-29 07:57:33,1901,5.000305
2020-05-29 07:57:33,2001,5.000305
2020-05-29 07:57:33,2102,5.000305
2020-05-29 07:57:33,2201,5.000305
2020-05-29 07:57:34,2301,5.000305
2020-05-29 07:57:34,2402,5.000305
2020-05-29 07:57:34,2501,5.000305
2020-05-29 07:57:34,2601,5.000305
2020-05-29 07:57:34,2701,5.000305
2020-05-29 07:57:34,2802,5.000305
2020-05-29 07:57:34,2901,5.000305
2020-05-29 07:57:34,3001,5.000305
2020-05-29 07:57:34,3101,5.000305
2020-05-29 07:57:34,3201,5.000305
2020-05-29 07:57:35,3302,5.000305
2020-05-29 07:57:35,3401,5.000305
2020-05-29 07:57:35,3501,5.000305
2020-05-29 07:57:35,3601,5.000305
2020-05-29 07:57:35,3701,5.000305
2020-05-29 07:57:35,3802,5.000305
2020-05-29 07:57:35,3901,5.000305
2020-05-29 07:57:35,4001,5.000305
2020-05-29 07:57:35,4101,5.000305
2020-05-29 07:57:35,4201,5.000305
2020-05-29 07:57:36,4301,5.000305
2020-05-29 07:57:36,4401,5.000305
2020-05-29 07:57:36,4501,5.000305
2020-05-29 07:57:36,4602,5.000305
2020-05-29 07:57:36,4701,5.000305
2020-05-29 07:57:36,4801,5.000305
2020-05-29 07:57:36,4902,5.000305
2020-05-29 07:57:36,5001,5.000305
2020-05-29 07:57:36,5101,5.000305
2020-05-29 07:57:36,5202,5.000305
2020-05-29 07:57:37,5301,5.000305
2020-05-29 07:57:37,5401,5.000305
2020-05-29 07:57:37,5502,5.000305
2020-05-29 07:57:37,5601,5.000305
2020-05-29 07:57:37,5701,5.000305
2020-05-29 07:57:37,5802,5.000305
2020-05-29 07:57:37,5901,5.000305
2020-05-29 07:57:37,6001,5.000305
2020-05-29 07:57:37,6102,5.000305
2020-05-29 07:57:37,6201,5.000305
2020-05-29 07:57:38,6301,5.000305
2020-05-29 07:57:38,6401,5.000305
2020-05-29 07:57:38,6502,5.000305
2020-05-29 07:57:38,6601,5.000305
2020-05-29 07:57:38,6701,5.000305
2020-05-29 07:57:38,6801,5.000305
2020-05-29 07:57:38,6902,5.000305
2020-05-29 07:57:38,7001,5.000305
2020-05-29 07:57:38,7101,5.000305
2020-05-29 07:57:38,7201,5.000305
2020-05-29 07:57:39,7302,5.000305
2020-05-29 07:57:39,7401,5.000305
2020-05-29 07:57:39,7501,5.000305
2020-05-29 07:57:39,7601,5.000305
2020-05-29 07:57:39,7701,5.000305
2020-05-29 07:57:39,7802,5.000305
2020-05-29 07:57:39,7901,5.000305
2020-05-29 07:57:39,8001,5.000305
2020-05-29 07:57:39,8102,5.000305
2020-05-29 07:57:39,8201,5.000305
2020-05-29 07:57:40,8301,5.000305
2020-05-29 07:57:40,8402,5.000305
2020-05-29 07:57:40,8501,5.000305
2020-05-29 07:57:40,8601,5.000305
2020-05-29 07:57:40,8701,5.000305
2020-05-29 07:57:40,8802,5.000305
2020-05-29 07:57:40,8901,5.000305
2020-05-29 07:57:40,9001,5.000305
2020-05-29 07:57:40,9101,5.000305
2020-05-29 07:57:40,9201,5.000305
2020-05-29 07:57:41,9302,5.000305
2020-05-29 07:57:41,9401,5.000305
2020-05-29 07:57:41,9501,5.000305
2020-05-29 07:57:41,9601,5.000305
2020-05-29 07:57:41,9701,5.000305
2020-05-29 07:57:41,9802,5.000305
2020-05-29 07:57:41,9901,5.000305
2020-05-29 07:57:41,10001,5.000305
2020-05-29 07:57:41,10101,5.000305
2020-05-29 07:57:41,10202,5.000305
2020-05-29 07:57:42,10301,5.000305
2020-05-29 07:57:42,10401,5.000305
2020-05-29 07:57:42,10501,5.000305
2020-05-29 07:57:42,10601,5.000305
2020-05-29 07:57:42,10702,5.000305
2020-05-29 07:57:42,10801,5.000305
2020-05-29 07:57:42,10901,5.000305
2020-05-29 07:57:42,11002,5.000305
2020-05-29 07:57:42,11101,5.000305
2020-05-29 07:57:42,11201,5.000305
2020-05-29 07:57:43,11302,5.000305
2020-05-29 07:57:43,11401,5.000305
2020-05-29 07:57:43,11501,5.000305
2020-05-29 07:57:43,11601,5.000305
2020-05-29 07:57:43,11702,5.000305
2020-05-29 07:57:43,11801,5.000305
2020-05-29 07:57:43,11901,5.000305
2020-05-29 07:57:43,12002,5.000305
2020-05-29 07:57:43,12101,5.000305
2020-05-29 07:57:43,12201,5.000305
2020-05-29 07:57:44,12302,5.000305
2020-05-29 07:57:44,12401,5.000305
2020-05-29 07:57:44,12501,5.000305
2020-05-29 07:57:44,12601,5.000305
2020-05-29 07:57:44,12701,5.000305
2020-05-29 07:57:44,12802,5.000305
2020-05-29 07:57:44,12901,5.000305
2020-05-29 07:57:44,13001,5.000305
2020-05-29 07:57:44,13102,5.000305
2020-05-29 07:57:44,13201,5.000305
2020-05-29 07:57:45,13301,5.000305
2020-05-29 07:57:45,13402,5.000305
2020-05-29 07:57:45,13501,5.000305
2020-05-29 07:57:45,13601,5.000305
2020-05-29 07:57:45,13702,5.000305
2020-05-29 07:57:45,13801,5.000305
2020-05-29 07:57:45,13901,5.000305
2020-05-29 07:57:45,14001,5.000305
2020-05-29 07:57:45,14101,5.000305
2020-05-29 07:57:45,14202,5.000305
2020-05-29 07:57:46,14301,5.000305
2020-05-29 07:57:46,14401,5.000305
2020-05-29 07:57:46,14501,5.000305
2020-05-29 07:57:46,14601,5.000305
2020-05-29 07:57:46,14702,5.000305
2020-05-29 07:57:46,14801,5.000305
2020-05-29 07:57:46,14901,5.000305
2020-05-29 07:57:46,15001,5.000305
2020-05-29 07:57:46,15101,5.000305
2020-05-29 07:57:46,15202,5.000305
2020-05-29 07:57:47,15301,5.000305
2020-05-29 07:57:47,15401,5.000305
2020-05-29 07:57:47,15501,5.000305
2020-05-29 07:57:47,15601,5.000305
2020-05-29 07:57:47,15702,5.000305
2020-05-29 07:57:47,15801,5.000305
2020-05-29 07:57:47,15901,5.000305
2020-05-29 07:57:47,16001,5.000305
2020-05-29 07:57:47,16102,5.000305
2020-05-29 07:57:47,16201,5.000305
2020-05-29 07:57:48,16301,5.000305
2020-05-29 07:57:48,16401,5.000305
2020-05-29 07:57:48,16502,5.000305
2020-05-29 07:57:48,16601,5.000305
2020-05-29 07:57:48,16701,5.000305
2020-05-29 07:57:48,16801,5.000305
2020-05-29 07:57:48,16902,5.000305
2020-05-29 07:57:48,17001,5.000305
2020-05-29 07:57:48,17101,5.000305
2020-05-29 07:57:48,17201,5.000305
2020-05-29 07:57:49,17302,5.000305
2020-05-29 07:57:49,17401,5.000305
2020-05-29 07:57:49,17501,5.000305
2020-05-29 07:57:49,17601,5.000305
2020-05-29 07:57:49,17701,5.000305
2020-05-29 07:57:49,17802,5.000305
2020-05-29 07:57:49,17901,5.000305
2020-05-29 07:57:49,18001,5.000305
2020-05-29 07:57:49,18101,5.000305
2020-05-29 07:57:49,18202,5.000305
2020-05-29 07:57:50,18301,5.000305
2020-05-29 07:57:50,18401,5.000305
2020-05-29 07:57:50,18501,5.000305
2020-05-29 07:57:50,18601,5.000305
2020-05-29 07:57:50,18702,5.000305
2020-05-29 07:57:50,18801,5.000305
2020-05-29 07:57:50,18901,5.000305
2020-05-29 07:57:50,19001,5.000305
2020-05-29 07:57:50,19101,5.000305
2020-05-29 07:57:50,19201,5.000305
2020-05-29 07:57:51,19302,5.000305
2020-05-29 07:57:51,19401,5.000305
2020-05-29 07:57:51,19501,5.000305
2020-05-29 07:57:51,19602,5.000305
2020-05-29 07:57:51,19701,5.000305
2020-05-29 07:57:51,19801,5.000305
2020-05-29 07:57:51,19901,5.000305
2020-05-29 07:57:51,20002,5.000305
2020-05-29 07:57:51,20101,5.000305
2020-05-29 07:57:51,20201,5.000305
2020-05-29 07:57:52,20301,5.000305
2020-05-29 07:57:52,20402,5.000305
2020-05-29 07:57:52,20501,5.000305
2020-05-29 07:57:52,20601,5.000305
2020-05-29 07:57:52,20701,5.000305
2020-05-29 07:57:52,20802,5.000305
2020-05-29 07:57:52,20901,5.000305
2020-05-29 07:57:52,21001,5.000305
2020-05-29 07:57:52,21101,5.000305
2020-05-29 07:57:52,21202,5.000305
2020-05-29 07:57:53,21301,5.000305
2020-05-29 07:57:53,21401,5.000305
2020-05-29 07:57:53,21501,5.000305
2020-05-29 07:57:53,21602,5.000305
2020-05-29 07:57:53,21701,5.000305
2020-05-29 07:57:53,21801,5.000305
2020-05-29 07:57:53,21901,5.000305
2020-05-29 07:57:53,22002,5.000305
2020-05-29 07:57:53,22101,5.000305
2020-05-29 07:57:53,22201,5.000305
2020-05-29 07:57:54,22301,5.000305
2020-05-29 07:57:54,22401,5.000305
2020-05-29 07:57:54,22501,5.000305
2020-05-29 07:57:54,22602,5.000305
2020-05-29 07:57:54,22701,5.000305
2020-05-29 07:57:54,22801,5.000305
2020-05-29 07:57:54,22901,5.000305
2020-05-29 07:57:54,23001,5.000305
2020-05-29 07:57:54,23101,5.000305
2020-05-29 07:57:54,23202,5.000305
2020-05-29 07:57:55,23301,5.000305
2020-05-29 07:57:55,23401,5.000305
2020-05-29 07:57:55,23501,5.000305
2020-05-29 07:57:55,23601,5.000305
2020-05-29 07:57:55,23701,5.000305
2020-05-29 07:57:55,23802,5.000305
2020-05-29 07:57:55,23901,5.000305
2020-05-29 07:57:55,24001,5.000305
2020-05-29 07:57:55,24101,5.000305
2020-05-29 07:57:55,24202,5.000305
2020-05-29 07:57:56,24301,5.000305
2020-05-29 07:57:56,24401,5.000305
2020-05-29 07:57:56,24501,5.000305
2020-05-29 07:57:56,24602,5.000305
2020-05-29 07:57:56,24701,5.000305
2020-05-29 07:57:56,24801,5.000305
2020-05-29 07:57:56,24901,5.000305
2020-05-29 07:57:56,25002,5.000305
2020-05-29 07:57:56,25101,5.000305
2020-05-29 07:57:56,25201,5.000305
2020-05-29 07:57:57,25301,5.000305
2020-05-29 07:57:57,25402,5.000305
2020-05-29 07:57:57,25501,5.000305
2020-05-29 07:57:57,25601,5.000305
2020-05-29 07:57:57,25702,5.000305
2020-05-29 07:57:57,25801,5.000305
2020-05-29 07:57:57,25901,5.000305
2020-05-29 07:57:57,26001,5.000305
2020-05-29 07:57:57,26101,5.000305
2020-05-29 07:57:57,26202,5.000305
2020-05-29 07:57:58,26301,5.000305
2020-05-29 07:57:58,26401,5.000305
2020-05-29 07:57:58,26501,5.000305
2020-05-29 07:57:58,26601,5.000305
2020-05-29 07:57:58,26702,5.000305
2020-05-29 07:57:58,26801,5.000305
2020-05-29 07:57:58,26901,5.000305
2020-05-29 07:57:58,27001,5.000305
2020-05-29 07:57:58,27102,5.000305
2020-05-29 07:57:58,27201,5.000305
2020-05-29 07:57:59,27301,5.000305
2020-05-29 07:57:59,27402,5.000305
2020-05-29 07:57:59,27501,5.000305
2020-05-29 07:57:59,27601,5.000305
2020-05-29 07:57:59,27702,5.000305
2020-05-29 07:57:59,27801,5.000305
2020-05-29 07:57:59,27901,5.000305
2020-05-29 07:57:59,28002,5.000305
2020-05-29 07:57:59,28101,5.000305
2020-05-29 07:57:59,28202,5.000305
2020-05-29 07:58:00,28301,5.000305
2020-05-29 07:58:00,28401,5.000305
2020-05-29 07:58:00,28501,5.000305
2020-05-29 07:58:00,28602,5.000305
2020-05-29 07:58:00,28701,5.000305
2020-05-29 07:58:00,28801,5.000305
2020-05-29 07:58:00,28902,5.000305
2020-05-29 07:58:00,29001,5.000305
2020-05-29 07:58:00,29101,5.000305
2020-05-29 07:58:00,29201,5.000305
2020-05-29 07:58:01,29301,5.000305
2020-05-29 07:58:01,29401,5.000305
2020-05-29 07:58:01,29502,5.000305
2020-05-29 07:58:01,29601,5.000305
2020-05-29 07:58:01,29701,5.000305
2020-05-29 07:58:01,29801,5.000305
2020-05-29 07:58:01,29902,5.000305
2020-05-29 07:58:01,30001,5.000305
2020-05-29 07:58:01,30101,5.000305
2020-05-29 07:58:01,30201,5.000305
2020-05-29 07:58:02,30302,5.000305
2020-05-29 07:58:02,30401,5.000305
2020-05-29 07:58:02,30501,5.000305
2020-05-29 07:58:02,30601,5.000305
2020-05-29 07:58:02,30702,5.000305
2020-05-29 07:58:02,30801,5.000305
2020-05-29 07:58:02,30901,5.000305
2020-05-29 07:58:02,31001,5.000305
2020-05-29 07:58:02,31102,5.000305
2020-05-29 07:58:02,31201,5.000305
2020-05-29 07:58:03,31301,5.000305
2020-05-29 07:58:03,31401,5.000305
2020-05-29 07:58:03,31502,5.000305
2020-05-29 07:58:03,31601,5.000305
2020-05-29 07:58:03,31701,5.000305
2020-05-29 07:58:03,31801,5.000305
2020-05-29 07:58:03,31901,5.000305
2020-05-29 07:58:03,32001,5.000305
2020-05-29 07:58:03,32102,5.000305
2020-05-29 07:58:03,32201,5.000305
2020-05-29 07:58:04,32301,5.000305
2020-05-29 07:58:04,32402,5.000305
2020-05-29 07:58:04,32501,5.000305
2020-05-29 07:58:04,32601,5.000305
2020-05-29 07:58:04,32702,5.000305
