Timestamp,Milliseconds,centimeters
2020-05-24 07:53:46,2,5.000305
2020-05-24 07:53:46,102,5.000305
2020-05-24 07:53:46,202,5.000305
2020-05-24 07:53:46,303,5.000305
2020-05-24 07:53:46,402,5.000305
2020-05-24 07:53:46,502,5.000305
2020-05-24 07:53:46,602,5.000305
2020-05-24 07:53:46,702,5.000305
2020-05-24 07:53:46,803,5.000305
2020-05-24 07:53:46,902,5.000305
2020-05-24 07:53:47,1002,5.000305
2020-05-24 07:53:47,1103,5.000305
2020-05-24 07:53:47,1202,5.000305
2020-05-24 07:53:47,1302,5.000305
2020-05-24 07:53:47,1403,5.000305
2020-05-24 07:53:47,1502,5.000305
2020-05-24 07:53:47,1603,5.000305
2020-05-24 07:53:47,1702,5.000305
2020-05-24 07:53:47,1802,5.000305
2020-05-24 07:53:47,1903,5.000305
2020-05-24 07:53:48,2002,5.000305
2020-05-24 07:53:48,2102,5.000305
2020-05-24 07:53:48,2202,5.000305
2020-05-24 07:53:48,2302,5.000305
2020-05-24 07:53:48,2403,5.000305
2020-05-24 07:53:48,2502,5.000305
2020-05-24 07:53:48,2603,5.000305
2020-05-24 07:53:48,2702,5.000305
2020-05-24 07:53:48,2802,5.000305
2020-05-24 07:53:48,2903,5.000305
2020-05-24 07:53:49,3002,5.000305
2020-05-24 07:53:49,3103,5.000305
2020-05-24 07:53:49,3202,5.000305
2020-05-24 07:53:49,3302,5.000305
2020-05-24 07:53:49,3403,5.000305
2020-05-24 07:53:49,3502,5.000305
2020-05-24 07:53:49,3602,5.000305
2020-05-24 07:53:49,3703,5.000305
2020-05-24 07:53:49,3802,5.000305
2020-05-24 07:53:49,3902,5.000305
2020-05-24 07:53:50,4002,5.000305
2020-05-24 07:53:50,4103,5.000305
2020-05-24 07:53:50,4202,5.000305
2020-05-24 07:53:50,4302,5.000305
2020-05-24 07:53:50,4403,5.000305
2020-05-24 07:53:50,4502,5.000305
2020-05-24 07:53:50,4603,5.000305
2020-05-24 07:53:50,4702,5.000305
2020-05-24 07:53:50,4803,5.000305
2020-05-24 07:53:50,4902,5.000305
2020-05-24 07:53:51,5002,5.000305
2020-05-24 07:53:51,5103,5.000305
2020-05-24 07:53:51,5202,5.000305
2020-05-24 07:53:51,5302,5.000305
2020-05-24 07:53:51,5403,5.000305
2020-05-24 07:53:51,5502,5.000305
2020-05-24 07:53:51,5602,5.000305
2020-05-24 07:53:51,5702,5.000305
2020-05-24 07:53:51,5802,5.000305
2020-05-24 07:53:51,5903,5.000305
2020-05-24 07:53:52,6002,5.000305
2020-05-24 07:53:52,6102,5.000305
2020-05-24 07:53:52,6203,5.000305
2020-05-24 07:53:52,6302,5.000305
2020-05-24 07:53:52,6402,5.000305
2020-05-24 07:53:52,6503,5.000305
2020-05-24 07:53:52,6602,5.000305
2020-05-24 07:53:52,6702,5.000305
2020-05-24 07:53:52,6803,5.000305
2020-05-24 07:53:52,6902,5.000305
2020-05-24 07:53:53,7003,5.000305
2020-05-24 07:53:53,7102,5.000305
2020-05-24 07:53:53,7202,5.000305
2020-05-24 07:53:53,7303,5.000305
2020-05-24 07:53:53,7402,5.000305
2020-05-24 07:53:53,7502,5.000305
2020-05-24 07:53:53,7603,5.000305
2020-05-24 07:53:53,7702,5.000305
2020-05-24 07:53:53,7803,5.000305
2020-05-24 07:53:53,7902,5.000305
2020-05-24 07:53:54,8002,5.000305
2020-05-24 07:53:54,8102,5.000305
2020-05-24 07:53:54,8202,5.000305
2020-05-24 07:53:54,8303,5.000305
2020-05-24 07:53:54,8402,5.000305
2020-05-24 07:53:54,8502,5.000305
2020-05-24 07:53:54,8603,5.000305
2020-05-24 07:53:54,8702,5.000305
2020-05-24 07:53:54,8803,5.000305
2020-05-24 07:53:54,8902,5.000305
2020-05-24 07:53:55,9002,5.000305
2020-05-24 07:53:55,9103,5.000305
2020-05-24 07:53:55,9202,5.000305
2020-05-24 07:53:55,9303,5.000305
2020-05-24 07:53:55,9402,5.000305
2020-05-24 07:53:55,9502,5.000305
2020-05-24 07:53:55,9603,5.000305
2020-05-24 07:53:55,9702,5.000305
2020-05-24 07:53:55,9802,5.000305
2020-05-24 07:53:55,9903,5.000305
2020-05-24 07:53:56,10002,5.000305
2020-05-24 07:53:56,10103,5.000305
2020-05-24 07:53:56,10202,5.000305
2020-05-24 07:53:56,10302,5.000305
2020-05-24 07:53:56,10403,5.000305
2020-05-24 07:53:56,10502,5.000305
2020-05-24 07:53:56,10603,5.000305
2020-05-24 07:53:56,10702,5.000305
2020-05-24 07:53:56,10803,5.000305
2020-05-24 07:53:56,10902,5.000305
2020-05-24 07:53:57,11002,5.000305
2020-05-24 07:53:57,11103,5.000305
2020-05-24 07:53:57,11202,5.000305
2020-05-24 07:53:57,11302,5.000305
2020-05-24 07:53:57,11403,5.000305
2020-05-24 07:53:57,11502,5.000305
2020-05-24 07:53:57,11603,5.000305
2020-05-24 07:53:57,11702,5.000305
2020-05-24 07:53:57,11802,5.000305
2020-05-24 07:53:57,11903,5.000305
2020-05-24 07:53:58,12002,5.000305
2020-05-24 07:53:58,12102,5.000305
2020-05-24 07:53:58,12202,5.000305
2020-05-24 07:53:58,12302,5.000305
2020-05-24 07:53:58,12403,5.000305
2020-05-24 07:53:58,12502,5.000305
2020-05-24 07:53:58,12602,5.000305
2020-05-24 07:53:58,12703,5.000305
2020-05-24 07:53:58,12802,5.000305
2020-05-24 07:53:58,12903,5.000305
2020-05-24 07:53:59,13002,5.000305
2020-05-24 07:53:59,13102,5.000305
2020-05-24 07:53:59,13202,5.000305
2020-05-24 07:53:59,13302,5.000305
2020-05-24 07:53:59,13402,5.000305
2020-05-24 07:53:59,13502,5.000305
2020-05-24 07:53:59,13602,5.000305
2020-05-24 07:53:59,13702,5.000305
2020-05-24 07:53:59,13803,5.000305
2020-05-24 07:53:59,13902,5.000305
2020-05-24 07:54:00,14003,5.000305
2020-05-24 07:54:00,14102,5.000305
2020-05-24 07:54:00,14202,5.000305
2020-05-24 07:54:00,14303,5.000305
2020-05-24 07:54:00,14402,5.000305
2020-05-24 07:54:00,14502,5.000305
2020-05-24 07:54:00,14603,5.000305
2020-05-24 07:54:00,14702,5.000305
2020-05-24 07:54:00,14803,5.000305
2020-05-24 07:54:00,14902,5.000305
2020-05-24 07:54:01,15002,5.000305
2020-05-24 07:54:01,15103,5.000305
2020-05-24 07:54:01,15202,5.000305
2020-05-24 07:54:01,15302,5.000305
2020-05-24 07:54:01,15403,5.000305
2020-05-24 07:54:01,15502,5.000305
2020-05-24 07:54:01,15603,5.000305
2020-05-24 07:54:01,15702,5.000305
2020-05-24 07:54:01,15803,5.000305
2020-05-24 07:54:01,15902,5.000305
2020-05-24 07:54:02,16002,5.000305
2020-05-24 07:54:02,16103,5.000305
2020-05-24 07:54:02,16202,5.000305
2020-05-24 07:54:02,16302,5.000305
2020-05-24 07:54:02,16403,5.000305
2020-05-24 07:54:02,16502,5.000305
2020-05-24 07:54:02,16603,5.000305
2020-05-24 07:54:02,16702,5.000305
2020-05-24 07:54:02,16802,5.000305
2020-05-24 07:54:02,16902,5.000305
2020-05-24 07:54:03,17002,5.000305
2020-05-24 07:54:03,17103,5.000305
2020-05-24 07:54:03,17202,5.000305
2020-05-24 07:54:03,17302,5.000305
2020-05-24 07:54:03,17403,5.000305
2020-05-24 07:54:03,17502,5.000305
2020-05-24 07:54:03,17603,5.000305
2020-05-24 07:54:03,17702,5.000305
2020-05-24 07:54:03,17802,5.000305
2020-05-24 07:54:03,17902,5.000305
2020-05-24 07:54:04,18002,5.000305
2020-05-24 07:54:04,18102,5.000305
2020-05-24 07:54:04,18202,5.000305
2020-05-24 07:54:04,18303,5.000305
2020-05-24 07:54:04,18402,5.000305
2020-05-24 07:54:04,18502,5.000305
2020-05-24 07:54:04,18603,5.000305
2020-05-24 07:54:04,18702,5.000305
2020-05-24 07:54:04,18802,5.000305
2020-05-24 07:54:04,18902,5.000305
2020-05-24 07:54:05,19002,5.000305
2020-05-24 07:54:05,19103,5.000305
2020-05-24 07:54:05,19202,5.000305
2020-05-24 07:54:05,19303,5.000305
2020-05-24 07:54:05,19402,5.000305
2020-05-24 07:54:05,19502,5.000305
2020-05-24 07:54:05,19603,5.000305
2020-05-24 07:54:05,19702,5.000305
2020-05-24 07:54:05,19803,5.000305
2020-05-24 07:54:05,19902,5.000305
2020-05-24 07:54:06,20002,5.000305
2020-05-24 07:54:06,20103,5.000305
2020-05-24 07:54:06,20202,5.000305
2020-05-24 07:54:06,20302,5.000305
2020-05-24 07:54:06,20403,5.000305
2020-05-24 07:54:06,20502,5.000305
2020-05-24 07:54:06,20603,5.000305
2020-05-24 07:54:06,20702,5.000305
2020-05-24 07:54:06,20802,5.000305
2020-05-24 07:54:06,20903,5.000305
2020-05-24 07:54:07,21002,5.000305
2020-05-24 07:54:07,21103,5.000305
2020-05-24 07:54:07,21202,5.000305
2020-05-24 07:54:07,21302,5.000305
2020-05-24 07:54:07,21403,5.000305
2020-05-24 07:54:07,21502,5.000305
2020-05-24 07:54:07,21603,5.000305
2020-05-24 07:54:07,21702,5.000305
2020-05-24 07:54:07,21802,5.000305
2020-05-24 07:54:07,21903,5.000305
2020-05-24 07:54:08,22002,5.000305
2020-05-24 07:54:08,22102,5.000305
2020-05-24 07:54:08,22203,5.000305
2020-05-24 07:54:08,22302,5.000305
2020-05-24 07:54:08,22402,5.000305
2020-05-24 07:54:08,22503,5.000305
2020-05-24 07:54:08,22602,5.000305
2020-05-24 07:54:08,22702,5.000305
2020-05-24 07:54:08,22803,5.000305
2020-05-24 07:54:08,22902,5.000305
2020-05-24 07:54:09,23002,5.000305
2020-05-24 07:54:09,23103,5.000305
2020-05-24 07:54:09,23202,5.000305
2020-05-24 07:54:09,23302,5.000305
2020-05-24 07:54:09,23402,5.000305
2020-05-24 07:54:09,23503,5.000305
2020-05-24 07:54:09,23602,5.000305
2020-05-24 07:54:09,23702,5.000305
2020-05-24 07:54:09,23803,5.000305
2020-05-24 07:54:09,23902,5.000305
2020-05-24 07:54:10,24003,5.000305
2020-05-24 07:54:10,24102,5.000305
2020-05-24 07:54:10,24202,5.000305
2020-05-24 07:54:10,24302,5.000305
2020-05-24 07:54:10,24403,5.000305
2020-05-24 07:54:10,24502,5.000305
2020-05-24 07:54:10,24602,5.000305
2020-05-24 07:54:10,24703,5.000305
2020-05-24 07:54:10,24802,5.000305
2020-05-24 07:54:10,24902,5.000305
2020-05-24 07:54:11,25003,5.000305
2020-05-24 07:54:11,25102,5.000305
2020-05-24 07:54:11,25202,5.000305
2020-05-24 07:54:11,25303,5.000305
2020-05-24 07:54:11,25402,5.000305
2020-05-24 07:54:11,25502,5.000305
2020-05-24 07:54:11,25603,5.000305
2020-05-24 07:54:11,25702,5.000305
2020-05-24 07:54:11,25802,5.000305
2020-05-24 07:54:11,25903,5.000305
2020-05-24 07:54:12,26002,5.000305
2020-05-24 07:54:12,26102,5.000305
2020-05-24 07:54:12,26203,5.000305
2020-05-24 07:54:12,26302,5.000305
2020-05-24 07:54:12,26402,5.000305
2020-05-24 07:54:12,26503,5.000305
2020-05-24 07:54:12,26602,5.000305
2020-05-24 07:54:12,26702,5.000305
2020-05-24 07:54:12,26803,5.000305
2020-05-24 07:54:12,26902,5.000305
2020-05-24 07:54:13,27002,5.000305
2020-05-24 07:54:13,27103,5.000305
2020-05-24 07:54:13,27202,5.000305
2020-05-24 07:54:13,27302,5.000305
2020-05-24 07:54:13,27402,5.000305
2020-05-24 07:54:13,27503,5.000305
2020-05-24 07:54:13,27602,5.000305
2020-05-24 07:54:13,27702,5.000305
2020-05-24 07:54:13,27802,5.000305
2020-05-24 07:54:13,27903,5.000305
2020-05-24 07:54:14,28002,5.000305
2020-05-24 07:54:14,28102,5.000305
2020-05-24 07:54:14,28202,5.000305
2020-05-24 07:54:14,28303,5.000305
2020-05-24 07:54:14,28402,5.000305
2020-05-24 07:54:14,28502,5.000305
2020-05-24 07:54:14,28602,5.000305
2020-05-24 07:54:14,28703,5.000305
2020-05-24 07:54:14,28802,5.000305
2020-05-24 07:54:14,28902,5.000305
2020-05-24 07:54:15,29002,5.000305
2020-05-24 07:54:15,29103,5.000305
2020-05-24 07:54:15,29202,5.000305
2020-05-24 07:54:15,29302,5.000305
2020-05-24 07:54:15,29402,5.000305
2020-05-24 07:54:15,29502,5.000305
2020-05-24 07:54:15,29603,5.000305
2020-05-24 07:54:15,29702,5.000305
2020-05-24 07:54:15,29802,5.000305
2020-05-24 07:54:15,29902,5.000305
2020-05-24 07:54:16,30003,5.000305
2020-05-24 07:54:16,30102,5.000305
2020-05-24 07:54:16,30202,5.000305
2020-05-24 07:54:16,30303,5.000305
2020-05-24 07:54:16,30402,5.000305
2020-05-24 07:54:16,30502,5.000305
2020-05-24 07:54:16,30602,5.000305
2020-05-24 07:54:16,30703,5.000305
2020-05-24 07:54:16,30802,5.000305
2020-05-24 07:54:16,30902,5.000305
2020-05-24 07:54:17,31003,5.000305
2020-05-24 07:54:17,31102,5.000305
2020-05-24 07:54:17,31202,5.000305
2020-05-24 07:54:17,31303,5.000305
2020-05-24 07:54:17,31402,5.000305
2020-05-24 07:54:17,31502,5.000305
2020-05-24 07:54:17,31603,5.000305
2020-05-24 07:54:17,31702,5.000305
2020-05-24 07:54:17,31802,5.000305
2020-05-24 07:54:17,31903,5.000305
2020-05-24 07:54:18,32002,5.000305
2020-05-24 07:54:18,32102,5.000305
2020-05-24 07:54:18,32203,5.000305
2020-05-24 07:54:18,32302,5.000305
2020-05-24 07:54:18,32402,5.000305
2020-05-24 07:54:18,32503,5.000305
2020-05-24 07:54:18,32602,5.000305
2020-05-24 07:54:18,32702,5.000305
2020-05-24 07:54:18,32803,5.000305
2020-05-24 07:54:18,32902,5.000305
2020-05-24 07:54:19,33002,5.000305
2020-05-24 07:54:19,33103,5.000305
2020-05-24 07:54:19,33202,5.000305
2020-05-24 07:54:19,33302,5.000305
2020-05-24 07:54:19,33402,5.000305
